2011 Local Government Area Code (LGA),2011 Local Government Area Name (LGA),Usual Resident Population,Score,RankAU,DecileAU,PercentileAU,StateSTATE,RankSTATE,DecileSTATE,PercentileSTATE,Minimum score for SA1s in area,Maximum score for SA1s in area,% Usual Resident Population without a SA1 level score
10050,Albury (C),47851,962.094804,300,6,54,NSW,84,6,55,712.0571774,1153.773568,0.000480659
10110,Armidale Dumaresq (A),24121.92784,1033.785156,475,9,85,NSW,122,8,80,835.4949303,1136.094057,0.035610752
10150,Ashfield (A),41216,1092.336415,515,10,92,NSW,134,9,88,1003.41235,1167.988539,0
10200,Auburn (C),73744,1000.790663,429,8,76,NSW,112,8,73,831.0010379,1203.713117,0.020069429
10250,Ballina (A),39263.32743,984.5005735,385,7,69,NSW,104,7,68,701.7502643,1120.339016,0.000331098
10300,Balranald (A),2283.865542,930.1250453,161,3,29,NSW,39,3,26,866.8779837,1052.241846,0
10350,Bankstown (C),182366.001,966.2862435,319,6,57,NSW,86,6,56,773.9134158,1082.73327,0.002555301
10470,Bathurst Regional (A),38514.20244,976.5479939,359,7,64,NSW,98,7,64,735.147603,1115.719301,0.02889843
10550,Bega Valley (A),31951.1223,951.8067681,257,5,46,NSW,74,5,49,772.0059102,1119.93314,0.000359091
10600,Bellingen (A),12524.01925,979.8723282,370,7,66,NSW,100,7,65,841.4906834,1075.521281,0
10650,Berrigan (A),8067,941.683434,217,4,39,NSW,61,4,40,865.113167,1073.821406,0
10750,Blacktown (C),301124.9957,953.648876,267,5,48,NSW,77,6,51,682.0448634,1161.989898,0.002819413
10800,Bland (A),5868.056805,953.220026,266,5,48,NSW,76,5,50,848.7013719,1102.713083,0
10850,Blayney (A),6979.894084,949.9900129,251,5,45,NSW,72,5,47,812.740049,1088.758309,0
10900,Blue Mountains (C),75930.03422,1064.730736,498,9,89,NSW,128,9,84,931.9392268,1175.664678,0.001001379
10950,Bogan (A),2896.53664,938.8591474,197,4,35,NSW,54,4,36,846.2841803,1059.794538,0
11000,Bombala (A),2410.523821,942.5966009,226,5,41,NSW,64,5,42,844.8566672,1115.156971,0.000633322
11050,Boorowa (A),2397,975.520122,355,7,63,NSW,97,7,63,891.425629,1114.715254,0
11100,Botany Bay (C),39377.99601,1003.971515,436,8,78,NSW,113,8,74,754.3780678,1188.307542,0.001117274
11150,Bourke (A),2869.998999,992.8273546,404,8,72,NSW,108,8,71,855.2963863,1083.101757,0
11200,Brewarrina (A),1766.513948,920.7148922,116,3,21,NSW,24,2,16,846.574984,1005.492138,0.037927807
11250,Broken Hill (C),18521,887.4051375,34,1,7,NSW,4,1,3,810.746363,1089.842872,0
11300,Burwood (A),32428,1084.017816,510,10,91,NSW,132,9,86,974.0425002,1174.582295,0
11350,Byron (A),29232.85554,1028.81875,468,9,83,NSW,120,8,78,936.9762629,1142.424512,0.001128867
11400,Cabonne (A),12836.24641,979.9239228,371,7,66,NSW,101,7,66,830.2112821,1120.973651,0
11450,Camden (A),56724.0001,993.9121588,411,8,73,NSW,109,8,71,852.3465392,1112.072216,0.000370233
11500,Campbelltown (C),145938.2727,922.6460231,122,3,22,NSW,26,2,17,647.153665,1103.226822,0.005372127
11520,Canada Bay (A),75750.00197,1119.005982,531,10,94,NSW,141,10,92,1002.411523,1225.447589,0.000778878
11550,Canterbury (C),137406.206,983.2982325,381,7,68,NSW,103,7,67,724.8880512,1157.360072,0.000232886
11600,Carrathool (A),2579.716616,954.0663374,270,5,48,NSW,78,6,51,859.5348266,1052.694875,0
11700,Central Darling (A),1989,914.6769012,97,2,18,NSW,15,1,10,730.558822,1026.512741,0
11720,Cessnock (C),50818.04036,877.5859925,29,1,6,NSW,2,1,2,667.4971665,1167.68164,0.016175358
11730,Clarence Valley (A),49680.99701,903.7258268,57,2,11,NSW,7,1,5,581.6268208,1063.7629,0.006139168
11750,Cobar (A),4726.936487,905.3463783,68,2,13,NSW,8,1,6,625.1409209,1030.810532,0
11800,Coffs Harbour (C),68428.003,951.7316097,256,5,46,NSW,73,5,48,740.1703109,1119.053997,0.000993745
11860,Conargo (A),1535,1075.53135,505,9,90,NSW,131,9,86,1046.045925,1107.114214,0
12000,Coolamon (A),4107,967.6011215,325,6,58,NSW,88,6,58,881.4871077,1131.847837,0
12050,Cooma-Monaro (A),9767.418097,972.9557722,344,7,61,NSW,93,7,61,877.796767,1144.907596,0.001417892
12150,Coonamble (A),4039.256335,935.1154739,187,4,34,NSW,52,4,34,820.8572341,1148.686347,0
12200,Cootamundra (A),7344.162581,923.2088666,128,3,23,NSW,29,2,19,795.3831506,1074.446163,0
12300,Corowa Shire (A),10997,911.7930581,87,2,16,NSW,13,1,9,819.6703899,1055.504393,0.001454942
12350,Cowra (A),12155.12622,923.0621875,126,3,23,NSW,28,2,19,742.6453051,1103.345328,0.000658159
12500,Deniliquin (A),7125,927.7247693,146,3,26,NSW,35,3,23,806.0820764,1030.147642,0.000701754
12600,Dubbo (C),38825.80561,947.0918347,235,5,42,NSW,67,5,44,621.2693537,1087.600293,0
12700,Dungog (A),8318,956.1555112,279,5,50,NSW,79,6,52,855.8170429,1063.061878,0
12750,Eurobodalla (A),35773.07074,939.6366039,204,4,37,NSW,56,4,37,742.4897951,1119.93314,0.00013977
12850,Fairfield (C),187792.7584,913.09652,90,2,16,NSW,14,1,10,689.0594322,1064.498599,0.000431327
12900,Forbes (A),9165.3381,942.3262857,223,4,40,NSW,62,5,41,775.7253029,1131.767157,0
12950,Gilgandra (A),4355.264448,945.2539582,231,5,41,NSW,66,5,43,843.0248138,1102.651529,0
13010,Glen Innes Severn (A),8658,933.2771186,178,4,32,NSW,46,3,30,823.5981137,1063.947968,0
13050,Gloucester (A),4867.057338,933.0012123,176,4,32,NSW,45,3,30,799.9330454,1056.289729,0
13100,Gosford (C),162459.999,996.5936064,422,8,75,NSW,111,8,73,736.3222352,1177.585382,0.007029423
13310,Goulburn Mulwaree (A),27453.40904,932.3145394,172,4,31,NSW,43,3,28,778.9776825,1064.989211,0.02036177
13320,Great Lakes (A),34434.97493,918.4315114,105,2,19,NSW,20,2,13,633.4254966,1062.991659,0.000784087
13340,Greater Hume Shire (A),9814.137229,966.3629728,320,6,57,NSW,87,6,57,857.2545594,1095.00085,0.001528407
13380,Greater Taree (C),46551.06278,909.2744436,77,2,14,NSW,11,1,8,616.4408368,1106.949601,0.000150373
13450,Griffith (C),24380.40406,922.8869647,125,3,23,NSW,27,2,18,647.5029148,1061.123333,0
13500,Gundagai (A),3656.107241,927.5461863,144,3,26,NSW,33,3,22,840.9142186,1059.685767,0
13550,Gunnedah (A),12079.001,919.1204737,109,2,20,NSW,21,2,14,752.4287946,1085.865044,0
13650,Guyra (A),4393.464511,928.2091151,151,3,27,NSW,36,3,24,775.2396351,1121.062099,0
13660,Gwydir (A),4953.193058,958.1743138,285,6,51,NSW,81,6,53,814.3569431,1124.163736,0
13700,Harden (A),3573.757691,948.7712998,243,5,44,NSW,69,5,45,826.6985279,1085.142126,0
13800,Hawkesbury (C),62323.94955,972.1843291,343,7,61,NSW,92,6,60,831.3637108,1165.513961,0.003385536
13850,Hay (A),2939.965291,920.1926756,112,2,20,NSW,23,2,15,831.2283122,1057.042505,0
13950,Holroyd (C),99174.21219,989.1128037,396,8,71,NSW,105,7,69,876.5027818,1170.689184,0.000151249
14000,Hornsby (A),156862.4359,1122.071376,532,10,95,NSW,142,10,93,962.8717451,1209.441127,0.001064627
14100,Hunters Hill (A),13221,1168.098474,549,10,98,NSW,146,10,95,1100.095142,1281.240229,0.042281219
14150,Hurstville (C),78827.79396,1037.148595,478,9,85,NSW,124,9,81,853.2222453,1157.307742,0.000444006
14200,Inverell (A),16078.01439,916.1184469,99,2,18,NSW,17,2,12,732.043646,1087.693484,0
14250,Jerilderie (A),1492,996.048245,418,8,74,NSW,110,8,72,851.784152,1124.820721,0
14300,Junee (A),5880.851358,921.7475521,120,3,22,NSW,25,2,17,812.1564369,1096.071917,0.133484074
14350,Kempsey (A),28126.47463,889.6741315,38,1,7,NSW,5,1,4,634.5493597,1096.186922,0.021581091
14400,Kiama (A),19992.79785,1051.49914,489,9,87,NSW,126,9,82,905.2228251,1132.28935,0.000200072
14450,Kogarah (C),55792,1073.728894,504,9,90,NSW,130,9.00E+00,85,9.73E+02,1174.900965,5.37711E-05
14500,Ku-ring-gai (A),109279.4794,1177.337318,556,10,99,NSW,150,1.00E+01,98,1.02E+03,1236.169505,2.74525E-05
14550,Kyogle (A),9231.498626,941.1254713,214,4,38,NSW,60,4,39,795.6301205,1057.283943,0
14600,Lachlan (A),6469.683743,968.8529538,329,6,59,NSW,90,6,59,849.8967396,1131.767157,0.008346621
14650,Lake Macquarie (C),188984.9993,960.2119093,289,6,52,NSW,82,6,54,719.4624381,1155.106675,0.004973937
14700,Lane Cove (A),31524,1174.205877,554,10,99,NSW,149,10,97,1107.190594,1232.316049,0
14750,Leeton (A),11014.37487,918.0805428,103,2,19,NSW,19,2,13,780.0637347,1038.304879,0
14800,Leichhardt (A),52195.98194,1169.533435,551,10,98,NSW,148,10,97,997.5659205,1235.797775,0.001781746
14850,Lismore (C),42770.43057,967.7093604,327,6,58,NSW,89,6.00E+00,58,7.93E+02,1098.627361,9.35226E-05
14870,Lithgow (C),20142.04009,883.2710133,32,1,6,NSW,3,1,2,684.109327,1048.220901,0.015738227
14900,Liverpool (C),180172.0712,956.2227308,280,5,50,NSW,80,6,52,632.4191452,1107.398981,0.003091484
14920,Liverpool Plains (A),7489.982364,908.0729053,73,2,13,NSW,10,1,7,720.2216515,1077.386216,0
14950,Lockhart (A),3005.859638,981.3514587,375,7,67,NSW,102,7,67,896.6694155,1096.331287,0.000998051
15050,Maitland (C),67443.29651,944.8603474,229,5,41,NSW,65,5,43,744.551798,1094.079343,0.000207582
15150,Manly (A),39737.00099,1168.777486,550,10,98,NSW,147,10,96,1107.108973,1241.396031,0.000377482
15200,Marrickville (A),76448.42374,1111.721294,526,10,94,NSW,139,10,91,716.7808605,1235.092026,0.000274708
15270,Mid-Western Regional (A),22299.79603,932.3395597,173,4,31,NSW,44,3,29,783.8669757,1104.156087,0
15300,Moree Plains (A),13415.21234,928.7516929,153,3,28,NSW,38,3,25,633.3917152,1088.460073,0.000372711
15350,Mosman (A),27462,1194.072344,562,10,100,NSW,152,10,99,1130.88217,1240.185437,0.000218484
15500,Murray (A),6966,949.8239448,249,5,45,NSW,71,5,47,751.7606168,1079.120412,0
15550,Murrumbidgee (A),2262.000994,930.3310048,163,3,29,NSW,40,3,26,798.1856812,1110.391521,0
15650,Muswellbrook (A),15789,893.4116728,41,1,8,NSW,6,1,4,728.138387,988.8913333,0
15700,Nambucca (A),18641.98075,906.8486657,71,2,13,NSW,9,1,6,753.0628538,1075.521281,0.005847018
15750,Narrabri (A),12943.999,928.4946249,152,3,27,NSW,37,3,25,807.6357502,1109.301655,0.001004326
15800,Narrandera (A),5897.481366,920.1087823,110,2,20,NSW,22,2,15,779.3874563,1064.712849,0
15850,Narromine (A),6583.049705,939.4082421,201,4,36,NSW,55,4,36,782.3922672,1133.744279,0
15900,Newcastle (C),148541.7817,1011.416403,455,9,81,NSW,115,8,75,663.1343675,1204.125985,0.007432262
15950,North Sydney (A),62300.1597,1201.631255,564,10,100,NSW,153,10,100,1102.067993,1270.333573,0.000048154
16100,Oberon (A),5026.959607,923.3333714,130,3,24,NSW,30,2,20,782.5980986,1075.288878,0.0019895
16150,Orange (C),38049,961.4776273,296,6,53,NSW,83,6,54,738.137099,1126.132939,0.004047413
16180,Palerang (A),14345.06062,1072.313023,502,9,89,NSW,129,9,84,944.0247576,1167.620253,0
16200,Parkes (A),14588.69403,930.9081147,165,3,30,NSW,42,3,28,762.5086024,1082.57503,0
16250,Parramatta (C),166935.2157,1036.727332,477,9,85,NSW,123,8,80,847.2541199,1191.863386,0.005942451
16350,Penrith (C),178468.657,937.8850708,193,4,35,NSW,53,4,35,759.7099502,1134.488022,0.004852393
16370,Pittwater (A),57171,1104.915073,524,10,93,NSW,137,9.00E+00,89,9.64E+02,1219.315659,5.24742E-05
16380,Port Macquarie-Hastings (A),72700.08536,951.9298443,259,5,46,NSW,75,5,49,752.9562448,1128.628688,0.000674002
16400,Port Stephens (A),64778.8196,940.0663205,207,4,37,NSW,57,4,38,740.0015285,1171.547741,0.004059969
16470,Queanbeyan (C),37992.15183,1032.346065,472,9,84,NSW,121,8,79,825.0347359,1178.000311,0.000500103
16550,Randwick (C),129015,1114.227776,527,10,94,NSW,140,10,91,763.4489782,1244.847626,0.025330388
16610,Richmond Valley (A),22057.88784,877.2427362,27,1,5,NSW,1,1,1,725.9472726,997.7542287,0.000181341
16650,Rockdale (C),97291.003,1024.098835,464,9,83,NSW,119,8,78,848.6131659,1183.34348,0.000164486
16700,Ryde (C),103039,1107.308024,525,10,93,NSW,138,9,90,888.9787822,1211.839854,0.010937606
16900,Shellharbour (C),63587,915.3231035,98,2,18,NSW,16,2,11,753.0876957,1157.134459,0.000424615
16950,Shoalhaven (C),92784.28763,941.017851,212,4,38,NSW,59,4,39,646.5427555,1152.602985,0.003060863
17000,Singleton (A),22726.88316,925.2412253,134,3,24,NSW,31,3,21,760.7172083,1021.625189,0
17050,Snowy River (A),7508.591447,1021.147024,462,9,82,NSW,118,8,77,936.7470939,1119.211969,0.019331303
17100,Strathfield (A),35221.99704,1094.200466,516,10,92,NSW,135,9,88,891.2191782,1184.688874,0.000567827
17150,Sutherland Shire (A),210759.002,1057.120174,494,9,88,NSW,127,9,83,870.4710014,1169.979036,0.000498204
17200,Sydney (C),169522.5953,1154.178485,542,10,96,NSW,143,10,93,737.7929687,1258.42964,0.012541101
17310,Tamworth Regional (A),56339.83094,934.9006678,185,4,33,NSW,51,4,34,623.6505715,1124.350239,0.006425294
17350,Temora (A),5757.730178,933.3188037,179,4,32,NSW,47,4,31,799.5456964,1100.027411,0
17400,Tenterfield (A),6804,934.5777605,182,4,33,NSW,49,4,32,839.9105815,1064.542967,0.020429159
17420,The Hills Shire (A),169809.9536,1103.746552,521,10,93,NSW,136,9,89,962.8717451,1228.234375,0.000323892
17450,Tumbarumba (A),3364.000986,934.019888,180,4,32,NSW,48,4,32,816.7302478,1121.025397,0.003864446
17500,Tumut Shire (A),10937.99819,911.539235,86,2,16,NSW,12,1,8,771.6144304,1097.080989,0.001005669
17550,Tweed (A),85163,940.2500124,208,4,37,NSW,58,4,38,766.5549669,1114.802791,0.000352266
17620,Upper Hunter Shire (A),13766.01962,925.6386239,136,3,25,NSW,32,3,21,823.6598553,1019.060111,0
17640,Upper Lachlan Shire (A),7202.985654,1005.274176,439,8,78,NSW,114,8,75,863.6460209,1085.771314,0
17650,Uralla (A),6032.834344,990.0442776,400,8,71,NSW,107,7,70,860.3379201,1142.826699,0
17700,Urana (A),1149.004102,942.5853184,225,4,40,NSW,63,5,41,836.1773477,1064.94938,0
17750,Wagga Wagga (C),59460.14767,974.5174702,351,7,63,NSW,95,7,62,714.3514844,1117.625736,0.01897069
17800,Wakool (A),3953.134458,973.8506378,346,7,62,NSW,94,7,62,850.1284787,1072.396595,0
17850,Walcha (A),3033.047946,979.189582,369,7,66,NSW,99,7,65,833.8618632,1111.443989,0
17900,Walgett (A),6451.999406,930.5715911,164,3,30,NSW,41,3,27,773.0879949,1094.437556,0.024333542
17950,Warren (A),2751.685144,969.2121889,333,6,59,NSW,91,6,60,844.4788765,1142.653367,0
18000,Warringah (A),140788.999,1090.943973,514,10,91,NSW,133,9,87,910.3358439,1214.018721,0.000404861
18020,Warrumbungle Shire (A),9589.744962,947.4672076,238,5,43,NSW,68,5,45,786.0134817,1127.878409,0
18050,Waverley (A),63504,1160.216053,545,10,97,NSW,144,1.00E+01,94,1.05E+03,1222.902858,9.44822E-05
18100,Weddin (A),3660.910497,974.8273134,352,7,63,NSW,96,7,63,855.1558163,1142.598125,0
18150,Wellington (A),8500.316234,934.6273706,183,4,33,NSW,50,4,33,754.0860409,1120.364922,0
18200,Wentworth (A),6610,949.3984656,247,5,44,NSW,70,5,46,841.8042165,1069.818801,0.023146747
18250,Willoughby (C),67377.8403,1165.459959,547,10,97,NSW,145,10,95,907.4684608,1254.125345,0.000608509
18350,Wingecarribee (A),44382.86555,1015.755777,459,9,82,NSW,117,8,76,789.2802422,1182.709704,0.000676089
18400,Wollondilly (A),43246.94224,962.2338408,301,6,54,NSW,85,6,56,837.1921582,1103.841004,0.000494854
18450,Wollongong (C),192336.3448,989.2696081,397,8,71,NSW,106,7,69,689.724115,1188.92486,0.002883264
18500,Woollahra (A),52165,1192.419788,560,10,100,NSW,151,10,99,1116.689618,1243.120101,0.003795648
18550,Wyong (A),149731.999,916.3063566,100,2,18,NSW,18,2,12,753.413902,1156.557503,0.003025399
18710,Yass Valley (A),15025.39028,1048.311147,486,9,87,NSW,125,9,82,870.5329081,1164.349341,0
18750,Young (A),12238.24231,927.6576215,145,3,26,NSW,34,3,23,776.9715929,1092.374799,0.013564039
19399,Unincorporated NSW,1061,1013.207877,457,9,81,NSW,116,8,76,999.2224939,1041.135216,0
20110,Alpine (S),11891.10442,977.7721234,362,7,65,VIC,42,6,NA,837.2853474,1106.975207,0.000756868
20260,Ararat (RC),11173.96591,951.2644468,252,5,45,VIC,21,3,NA,788.6830796,1141.012916,0.038392815
20570,Ballarat (C),93516.86634,986.1511862,389,7,69,VIC,46,6,NA,715.0373124,1184.007709,0.003528775
20660,Banyule (C),118281.999,1064.908451,499,9,89,VIC,67,9,NA,912.6263111,1200.388138,0.002908304
20740,Bass Coast (S),29637.73379,955.7902985,277,5,50,VIC,25,4,NA,818.7439219,1142.138429,0
20830,Baw Baw (S),42901.81577,970.9461975,340,7,61,VIC,38,5,NA,841.3392291,1088.864121,0.00048949
20910,Bayside (C),91855,1144.198915,539,10,96,VIC,76,1.00E+01,NA,1.02E+03,1224.502198,4.35469E-05
21010,Benalla (RC),13672.35371,954.5218379,272,5,49,VIC,23,3,NA,748.7760849,1102.369954,0.000219421
21110,Boroondara (C),159134.007,1162.889595,546,10,97,VIC,78,10,NA,1040.241087,1227.804899,0
21180,Brimbank (C),182703,931.4192201,169,3,30,VIC,7,1,NA,809.4262815,1099.132034,0.000311982
21270,Buloke (S),6372.041905,976.1067241,358,7,64,VIC,41,6,NA,863.5957088,1061.760258,0
21370,Campaspe (S),36348.06073,935.4170539,188,4,34,VIC,10,2,NA,774.4074473,1083.559822,0
21450,Cardinia (S),74173.65702,961.2940561,293,6,52,VIC,29,4,NA,837.0652467,1088.1146,0.000134819
21610,Casey (C),252347,956.6856117,283,6,51,VIC,27,4.00E+00,NA,8.14E+02,1122.92106,4.35908E-05
21670,Central Goldfields (S),12495.00767,895.4176567,46,1,9,VIC,1,1,NA,745.7585744,1081.263134,0
21750,Colac-Otway (S),20356.99759,941.1490869,215,4,39,VIC,13,2,NA,762.8344743,1084.69557,0
21830,Corangamite (S),16385.65085,971.8777987,342,7,61,VIC,39,5,NA,779.3830391,1132.974788,0
21890,Darebin (C),136470,1048.695402,487,9,87,VIC,63,8,NA,844.5206378,1204.208072,0.010192716
22110,East Gippsland (S),42208.72471,949.6056841,248,5,44,VIC,19,3,NA,760.0439006,1084.633311,0.000162246
22170,Frankston (C),126467,963.1799576,307,6,55,VIC,30,4,NA,768.5736857,1133.948624,0.001771213
22250,Gannawarra (S),10351.72096,942.1871761,220,4,39,VIC,14,2,NA,821.7888809,1098.442517,0
22310,Glen Eira (C),131002,1118.507958,529,10,94,VIC,74,10,NA,993.639942,1222.271823,0
22410,Glenelg (S),19555.29237,927.925308,147,3,27,VIC,5,1,NA,797.0652636,1154.219135,0
22490,Golden Plains (S),18768,967.018556,322,6,57,VIC,32,4,NA,893.1015072,1095.249441,0
22620,Greater Bendigo (C),100547.3196,969.1946036,332,6,59,VIC,34,5,NA,694.3874787,1139.713659,0.000377932
22670,Greater Dandenong (C),135581,927.4019326,142,3,26,VIC,4,1,NA,721.6878697,1061.309107,0.002057811
22750,Greater Geelong (C),210919.6034,978.3658854,366,7,65,VIC,43,6,NA,721.1992698,1183.033673,0.007998308
22830,Greater Shepparton (C),60490.58294,942.743998,227,5,41,VIC,15,2,NA,756.2736161,1088.353394,0
22910,Hepburn (S),14355.55866,1008.031526,445,8,79,VIC,55,7,NA,887.9147269,1091.807855,0
22980,Hindmarsh (S),5799.547136,938.1359879,194,4,35,VIC,11,2,NA,827.2069901,1076.184682,0
23110,Hobsons Bay (C),83866.9596,1016.358819,460,9,82,VIC,58,8,NA,632.4577213,1181.848006,0.000107313
23190,Horsham (RC),19273.16067,974.3696637,350,7,62,VIC,40,5,NA,740.5720166,1128.099,0
23270,Hume (C),167497,932.3473758,174,4,31,VIC,8,1,NA,688.3715466,1101.046781,0.000531353
23350,Indigo (S),15209.07875,993.5041235,408,8,73,VIC,48,6,NA,859.5847259,1099.650805,0
23430,Kingston (C),142471,1037.456174,479,9,85,VIC,61,8,NA,831.917501,1151.251588,0.002807589
23670,Knox (C),149334.2279,1009.085744,448,8,80,VIC,56,7,NA,802.3292081,1149.829321,0.007781203
23810,Latrobe (C),72392.77092,913.7571584,94,2,17,VIC,2,1,NA,646.1005889,1100.507026,0.003992111
23940,Loddon (S),7460.062349,956.6037794,282,5,50,VIC,26,4,NA,759.7508111,1093.599276,0
24130,Macedon Ranges (S),41842.05061,1033.669226,474,9,84,VIC,60,8,NA,903.3693964,1168.065071,0.000262893
24210,Manningham (C),111311.9916,1086.806977,513,10,91,VIC,71,9,NA,986.8149659,1169.349988,0.000125773
24250,Mansfield (S),7891.897643,995.9517718,417,8,74,VIC,51,7,NA,939.3010778,1141.627506,0.00038078
24330,Maribyrnong (C),71656,1050.626958,488,9,87,VIC,64,8,NA,806.5066362,1170.496413,0.000195378
24410,Maroondah (C),103880,1028.791955,467,9,83,VIC,59,8,NA,903.7145038,1151.323574,0.004447439
24600,Melbourne (C),93607.99324,1174.832158,555,10,99,VIC,80,10,NA,744.6844069,1268.727166,0.020575158
24650,Melton (S),109296,949.2687568,245,5,44,VIC,17,3,NA,806.3366509,1076.404928,0.008335163
24780,Mildura (RC),50997,929.9110067,159,3,29,VIC,6,1,NA,715.624975,1105.79624,0.000254917
24850,Mitchell (S),34620.8231,941.0528494,213,4,38,VIC,12,2,NA,769.1076716,1111.516036,0
24900,Moira (S),28140,926.9705652,140,3,25,VIC,3,1,NA,779.2121993,1039.734713,0.00010661
24970,Monash (C),169268,1084.988459,512,10,91,VIC,70,9,NA,937.4104118,1223.840973,0.004944821
25060,Moonee Valley (C),107469.007,1055.401674,492,9,88,VIC,65,9,NA,722.0099158,1181.871749,0.000102355
25150,Moorabool (S),28142.17292,969.263839,334,6,60,VIC,35,5,NA,843.4257853,1139.30446,0
25250,Moreland (C),147328.999,1048.200617,485,9,86,VIC,62,8.00E+00,NA,8.38E+02,1207.31695,5.43002E-05
25340,Mornington Peninsula (S),144621,1001.165933,430,8,77,VIC,52,7,NA,749.7884903,1206.016452,0.000103719
25430,Mount Alexander (S),17604.55981,1009.567866,451,8,80,VIC,57,8,NA,910.7552819,1091.702294,0.022721386
25490,Moyne (S),15953.35739,1007.486482,444,8,79,VIC,54,7,NA,677.4374385,1155.312579,0
25620,Murrindindi (S),13054.33542,989.3873552,398,8,71,VIC,47,6,NA,877.4178455,1106.273672,0.000229764
25710,Nillumbik (S),60355.00099,1075.78896,506,9,90,VIC,69,9,NA,959.5100825,1176.669619,0
25810,Northern Grampians (S),11851.73649,934.392532,181,4,33,VIC,9,2,NA,847.5685956,1164.39977,0
25900,Port Phillip (C),91368.00078,1157.378566,544,10,97,VIC,77,1.00E+01,NA,9.67E+02,1246.426188,3.28427E-05
25990,Pyrenees (S),6662.436166,949.3474513,246,5,44,VIC,18,3,NA,836.7723615,1110.240771,0.001500953
26080,Queenscliffe (B),2995.396593,1103.821146,522,10,93,VIC,73,10,NA,1042.018355,1163.422651,0
26170,South Gippsland (S),27211.6601,970.7665526,339,7,61,VIC,37,5,NA,806.198843,1105.479421,0.00044031
26260,Southern Grampians (S),16339.74029,980.07194,372,7,66,VIC,44,6,NA,860.0047244,1159.897773,0
26350,Stonnington (C),93174,1166.74623,548,10,97,VIC,79,10,NA,851.9543033,1235.327478,0
26430,Strathbogie (S),9503.954335,969.693668,335,6,60,VIC,36,5,NA,861.0567189,1111.516036,0
26490,Surf Coast (S),25885.00241,1065.778299,501,9,89,VIC,68,9,NA,861.1939334,1163.987324,0
26610,Swan Hill (RC),20474.23713,947.7867557,241,5,43,VIC,16,2,NA,793.5901844,1061.760258,0
26670,Towong (S),5895.815805,995.1998363,414,8,74,VIC,49,7,NA,905.6757696,1061.690707,0
26700,Wangaratta (RC),26827,961.046466,292,6,52,VIC,28,4,NA,783.3181782,1086.713061,0
26730,Warrnambool (C),32029.9581,964.2768648,310,6,55,VIC,31,4,NA,734.1060138,1105.28733,0.000312208
26810,Wellington (S),41466.27897,954.006802,268,5,48,VIC,22,3,NA,807.5642517,1105.499635,0.021491089
26890,West Wimmera (S),4250.049325,1001.554065,431,8,77,VIC,53,7,NA,920.5600632,1111.693314,0
26980,Whitehorse (C),151335.001,1097.224652,517,10,92,VIC,72,9,NA,9.19E+02,1209.164369,0.003442693
27070,Whittlesea (C),154849,955.193574,276,5,49,VIC,24,3,NA,827.4515545,1091.084944,0.000419764
27170,Wodonga (RC),35488,949.8649822,250,5,45,VIC,20,3,NA,723.8774351,1081.165058,0.013412985
27260,Wyndham (C),161530.0404,980.1603937,373,7,67,VIC,45,6,NA,683.0284024,1142.667046,0.005132172
27350,Yarra (C),74048,1135.731888,537,10,96,VIC,75,10,NA,734.5745862,1237.190194,0.000108038
27450,Yarra Ranges (S),144540.1155,995.8699462,416,8,74,VIC,50,7,NA,848.2594936,1155.769639,0.000754116
27630,Yarriambiack (S),7098.50638,968.899715,330,6,59,VIC,33,5,NA,862.6349085,1164.39977,0
29399,Unincorporated Vic,767.0099093,1058.796154,496,9,88,VIC,66,9,NA,981.2732056,1148.343158,0.327258164
30250,Aurukun (S),1292,847.8071781,14,1,3,QLD,10,2,NA,847.8071781,847.8071781,0.002321981
30300,Balonne (S),4719,955.1535146,275,5,49,QLD,56,8,NA,867.7391637,1087.302335,0
30370,Banana (S),14451.01988,926.1854535,137,3,25,QLD,36,5,NA,749.7792285,1061.725356,0.000761192
30410,Barcaldine (R),3217,962.0904254,299,6,53,QLD,60,9,NA,861.2012639,1044.069909,0
30450,Barcoo (S),352,930.3168208,162,3,29,QLD,44,6,NA,930.3168208,930.3168208,0
30760,Blackall Tambo (R),2209,929.5364672,156,3,28,QLD,41,6,NA,870.2699148,1062.025329,0
30900,Boulia (S),478,904.4742084,60,2,11,QLD,16,3,NA,872.9077508,933.9958752,0
31000,Brisbane (C),1042074.366,1072.466683,503,9,90,QLD,74,10,NA,694.5942435,1289.442777,0.008011904
31750,Bulloo (S),402,962.5750489,303,6,54,QLD,61,9,NA,943.5085918,982.4157784,0
31820,Bundaberg (R),89785.999,906.5213945,69,2,13,QLD,19,3,NA,668.8466491,1069.812005,0.000267302
31900,Burdekin (S),17372.68214,906.5323029,70,2,13,QLD,20,3,NA,821.5120425,1037.481648,0
31950,Burke (S),520.7110371,917.7913879,102,2,19,QLD,29,4,NA,899.1738022,947.1657942,0
32070,Cairns (R),156176.3417,978.0303143,365,7,65,QLD,68,10,NA,717.7017151,1189.091078,0.000281777
32250,Carpentaria (S),2052,895.1428036,45,1,8,QLD,15,3,NA,858.9169393,947.0714554,0
32260,Cassowary Coast (R),27675.98806,909.2853395,78,2,14,QLD,23,4,NA,781.8128806,1020.440345,0.001589394
32270,Central Highlands (R),28729.02846,939.0678172,198,4,36,QLD,47,7,NA,766.5495009,1083.581131,0
32310,Charters Towers (R),12157.00199,912.1522904,88,2,16,QLD,26,4,NA,829.8286811,989.878118,0
