2011 Local Government Area Code (LGA),2011 Local Government Area Name (LGA),Usual Resident Population,Score,RankAU,DecileAU,PercentileAU,StateSTATE,RankSTATE,DecileSTATE,PercentileSTATE,Minimum score for SA1s in area,Maximum score for SA1s in area,% Usual Resident Population without a SA1 level score
57980,Subiaco (C),17565.43379,1092.993915,540,10,96,WA,133,10,96,890.7062192,1176.834246,0.030685266
58050,Swan (C),108434.6121,1014.225765,441,8,79,WA,99,8,71,695.2056775,1193.48712,0.000479621
58190,Tammin (S),403.000059,980.1782177,342,7,61,WA,67,5,48,822.5508653,1088.352507,0
58260,Three Springs (S),622,954.2714455,243,5,44,WA,36,3,26,881.2232152,1079.633692,0
58330,Toodyay (S),4385,987.5841072,377,7,67,WA,77,6,56,850.5964194,1047.632324,0
58400,Trayning (S),347,943.3826696,198,4,36,WA,29,3,21,943.3826696,943.3826696,0
58470,Upper Gascoyne (S),243,759.6651035,31,1,6,WA,4,1,3,651.6924731,859.9254032,0
58510,Victoria Park (T),32437.95179,1030.469387,470,9,84,WA,111,8,80,718.3890323,1150.056085,0.014857599
58540,Victoria Plains (S),900,998.0138282,405,8,72,WA,84,7,61,959.4814022,1039.595499,0
58570,Vincent (T),31562,1074.211903,524,10,93,WA,127,10,91,969.4811173,1145.456419,0
58610,Wagin (S),1846.001001,939.8134758,184,4,33,WA,26,2,19,836.3525765,1054.745799,0
58680,Wandering (S),438,1031.677587,474,9,84,WA,112,9,81,1031.677587,1031.677587,0
58760,Wanneroo (C),152140.0006,1034.829402,481,9,86,WA,114,9,82,807.9826987,1177.015383,0.000354936
58820,Waroona (S),3583,940.7014796,188,4,34,WA,27,2,20,783.5992259,1025.213996,0
58890,West Arthur (S),874,1023.77264,461,9,82,WA,107,8,77,927.0056779,1064.408465,0
59030,Westonia (S),276,984.5649884,363,7,65,WA,72,6,52,984.5649884,984.5649884,0
59100,Wickepin (S),748,973.7454842,316,6,56,WA,58,5,42,865.2340059,1067.369233,0
59170,Williams (S),912,1011.224319,437,8,78,WA,96,7,69,950.6007206,1052.2344,0
59250,Wiluna (S),1154,814.1280703,35,1,7,WA,7,1,6,814.1280703,814.1280703,0.748700173
59310,Wongan-Ballidu (S),1434,978.6093079,337,6,60,WA,65,5,47,910.6464445,1066.557269,0
59320,Woodanilling (S),416.9989992,1008.50617,430,8,77,WA,92,7,66,1008.50617,1008.50617,0
59330,Wyalkatchem (S),524,931.2529862,142,3,26,WA,20,2,15,854.2020395,1049.248881,0
59340,Wyndham-East Kimberley (S),7798.07428,910.9742723,89,2,16,WA,16,2,12,473.8445419,1117.766808,0.002949446
59350,Yalgoo (S),402,927.6340117,128,3,23,WA,18,2,13,927.6340117,927.6340117,0
59360,Yilgarn (S),1642,968.8154828,295,6,53,WA,52,4,38,923.1020979,1037.958495,0.231425091
59370,York (S),3379,975.1820995,323,6,58,WA,60,5,43,922.8191357,1061.254615,0
60210,Break O'Day (M),6201.847445,881.5225148,48,1,9,TAS,3,2,NA,768.7463812,975.8134908,0
60410,Brighton (M),15441.00097,858.920685,39,1,7,TAS,1,1,NA,590.7008982,1065.998689,0
60610,Burnie (C),19316.43728,907.4832098,80,2,15,TAS,10,4,NA,576.790606,1093.188061,0.000155308
60810,Central Coast (M),21392.62521,938.4024981,177,4,32,TAS,19,7,NA,680.7420097,1051.536837,0.001589333
61010,Central Highlands (M),2262.260309,891.2152912,61,2,11,TAS,6,3,NA,842.8811408,990.4640598,1.56825E-06
61210,Circular Head (M),7967.006065,924.9086827,119,3,22,TAS,16,6,NA,720.3763727,1009.847961,0.001882765
61410,Clarence (C),51878.25461,987.5561288,376,7,67,TAS,26,9,NA,643.7498391,1131.376794,0.009715018
61510,Derwent Valley (M),9687.949606,883.8429002,50,1,9,TAS,4,2,NA,650.6986071,1035.078194,0.000608912
61610,Devonport (C),24594.88702,902.3151121,71,2,13,TAS,9,4,NA,646.1191755,1088.030355,0
61810,Dorset (M),6805.00125,909.7415907,84,2,15,TAS,11,4,NA,807.3630596,987.8042537,0
62010,Flinders (M),770,952.970463,239,5,43,TAS,23,8,NA,676.7135274,983.2460053,0
62210,George Town (M),6637.5683,862.0654884,41,1,8,TAS,2,1,NA,693.0862762,1037.285672,0
62410,Glamorgan/Spring Bay (M),4188.109789,916.3692381,100,2,18,TAS,12,5,NA,743.3536453,983.825828,0.000716314
62610,Glenorchy (C),44729.66653,899.3335967,69,2,13,TAS,8,3,NA,700.1980597,1035.078194,0.000961331
62810,Hobart (C),48741.4347,1044.260146,496,9,88,TAS,29,10,NA,893.5278168,1170.29554,0.00166183
63010,Huon Valley (M),15126.09509,935.625963,162,3,29,TAS,18,7,NA,806.0566436,1087.125224,6.43578E-06
63210,Kentish (M),6091.039734,921.4749695,113,3,21,TAS,15,6,NA,779.363067,1009.464734,0.001313405
63410,King Island (M),1570,953.1103917,240,5,43,TAS,24,9,NA,901.8501551,1017.942316,0
63610,Kingborough (M),33895.58894,1026.339201,465,9,83,TAS,28,10,NA,817.4267442,1126.552818,0.000531043
63810,Latrobe (M),9830.448078,947.2359721,223,4,40,TAS,22,8,NA,825.2423448,1036.854161,0
64010,Launceston (C),64160.68185,930.1331214,137,3,25,TAS,17,6,NA,561.1989772,1106.018073,0.006499308
64210,Meander Valley (M),18867.38362,963.9252888,272,5,49,TAS,25,9,NA,838.7086093,1101.32289,0.000159005
64610,Northern Midlands (M),12247.72311,943.7579852,202,4,36,TAS,21,8,NA,739.0201019,1086.736501,0
64810,Sorell (M),13196.77838,943.1219282,197,4,35,TAS,20,7,NA,797.9600629,1059.703005,1.38867E-07
65010,Southern Midlands (M),6045.860081,917.4316053,106,2,19,TAS,13,5,NA,820.3591671,992.8076042,0
65210,Tasman (M),2355.001002,895.8867684,63,2,12,TAS,7,3,NA,830.2881586,1001.04546,0
65410,Waratah/Wynyard (M),13693.55666,920.822433,112,2,20,TAS,14,5,NA,779.109801,1052.051961,0.003651352
65610,West Coast (M),4682,886.8930746,53,1,10,TAS,5,2,NA,800.441594,948.7354095,0
65810,West Tamar (M),21835.79439,992.6233277,390,7,70,TAS,27,10,NA,750.4679016,1115.172259,0.000274778
70200,Alice Springs (T),25181,1010.338375,434,8,77,NT,13,8,NA,534.8312432,1150.911638,0.007465947
70420,Barkly (S),6820,738.2952877,28,1,5,NT,9,6,NA,511.3512331,986.0003777,0.055571848
70540,Belyuen (S),181,579.004726,3,1,1,NT,1,1,NA,579.004726,579.004726,0
70620,Central Desert (S),3736,645.986432,10,1,2,NT,3,2,NA,442.8322172,903.3167069,0.072537473
70700,Coomalie (S),1111,889.0843133,59,2,11,NT,10,6,NA,860.3054692,913.2141638,0
71000,Darwin (C),72972.13585,1043.510318,493,9,88,NT,17,10,NA,431.7094762,1191.83974,0.009798194
71300,East Arnhem (S),9102.00111,624.2110018,8,1,2,NT,2,2,NA,445.1618066,1033.607928,0.024390241
72200,Katherine (T),9183.770295,943.8010837,203,4,36,NT,11,7,NA,298.0879809,1094.060261,0
72300,Litchfield (M),18999.99526,1031.815483,475,9,85,NT,16,9,NA,921.3751264,1142.354672,0.047052394
72330,MacDonnell (S),5848,674.4084271,19,1,4,NT,7,4,NA,488.3834859,872.5128294,0.159541724
72800,Palmerston (C),27714,1023.438846,460,9,82,NT,15,9,NA,584.3544074,1159.060297,0.001731977
73600,Roper Gulf (S),6121.228704,650.2836796,12,1,3,NT,4,3,NA,387.443983,1011.426655,0.024504884
74050,Tiwi Islands (S),2578,666.5390613,14,1,3,NT,6,4,NA,624.4378862,845.9713144,0
74500,Victoria-Daly (S),5916.636993,662.2884272,13,1,3,NT,5,3,NA,462.4229301,1012.332049,0
74560,Wagait (S),368.0014518,976.7330371,331,6,59,NT,12,7,NA,846.9028435,976.7333895,0
74660,West Arnhem (S),6223.999857,715.4971429,25,1,5,NT,8,5,NA,445.1618066,1052.742768,0
79399,Unincorporated NT,7982.23048,1016.082407,446,8,79,NT,14,8,NA,700.2755429,1144.202021,0.104358002
89399,Unincorporated ACT,356526.998,1090.053941,535,10,95,ACT,1,NA,NA,747.4955689,1212.308947,0.015224648
